"region";"vaccine";"n_dose";"year";"cov1y";"cov2y";"cov3y";"cov4y";"cov5y"
"south east";"MMR";2;2015;0;0.00272161741835148;0.00715935334872979;0.874017245751965;0.933590786842287
"south east";"MMR";2;2016;NA;0.00174064403829417;0.00539989200215996;0.886759689922481;0.929034413631807
"south east";"MMR";2;2017;NA;NA;0.00300689817817346;0.887314915710531;0.93463580934898
"south east";"MMR";2;2018;NA;NA;NA;0.893305571329421;0.93057536852116
"south east";"MMR";2;2019;NA;NA;NA;NA;0.937181550013408
"south west";"MMR";1;2007;0;NA;NA;NA;NA
"south west";"MMR";1;2008;0;0.847648261758691;NA;NA;NA
"south west";"MMR";1;2009;0;0.898405263744842;0.900540540540541;NA;NA
"south west";"MMR";1;2010;0;0.910631088521813;0.935425685425685;0.936194895591647;NA
"south west";"MMR";1;2011;0;0.921399363925488;0.94352460875482;0.956582991803279;0.947560975609756
"south west";"MMR";1;2012;0;0.944643233003578;0.948151762840063;0.96496700659868;0.964324034334764
"south west";"MMR";1;2013;0;0.94824977302532;0.962648556876061;0.969045460432586;0.970425371255978
"south west";"MMR";1;2014;0;0.94904831625183;0.963551300184964;0.973983543078412;0.975023754581241
"south west";"MMR";1;2015;0;0.950630773815437;0.960152203783955;0.973019916628069;0.977957942741323
"south west";"MMR";1;2016;NA;0.952005386169087;0.95971361402009;0.97119249665029;0.976606060606061
"south west";"MMR";1;2017;NA;NA;0.962421496962833;0.969051127990024;0.974587188195339
"south west";"MMR";1;2018;NA;NA;NA;0.971955393618196;0.972342472342472
"south west";"MMR";1;2019;NA;NA;NA;NA;0.97609184518878
"south west";"MMR";2;2007;0;NA;NA;NA;NA
"south west";"MMR";2;2008;0;0.00102249488752556;NA;NA;NA
"south west";"MMR";2;2009;0;0.00078064012490242;0.00108108108108108;NA;NA
"south west";"MMR";2;2010;0;0.000635324015247776;0.00336700336700337;0.662412993039443;NA
"south west";"MMR";2;2011;0;0.00159018627896411;0.00691766840553413;0.804175204918033;0.857317073170732
"south west";"MMR";2;2012;0;0.000420964007577352;0.00451384652921801;0.849790041991602;0.905445278969957
"south west";"MMR";2;2013;0;0.00171491980227983;0.00384833050367855;0.888097396710271;0.923609363201611
"south west";"MMR";2;2014;0;0.000585651537335285;0.0036992710260037;0.884559535333979;0.93348717252613
"south west";"MMR";2;2015;0;0.000993344591238701;0.0013740619384843;0.884321445113478;0.93400050671396
"south west";"MMR";2;2016;NA;0.000961815908435125;0.00235092968583031;0.858865564984368;0.929212121212121
"south west";"MMR";2;2017;NA;NA;0.00288273447956347;0.861013490533953;0.920014053167818
"south west";"MMR";2;2018;NA;NA;NA;0.881748923484598;0.921476671476671
"south west";"MMR";2;2019;NA;NA;NA;NA;0.933009823647769
